row_id,playerID,year,position,age,avg_salary_year,free_agent_salary,contract_length,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,InnOuts,PO,A,E,DP,PB,WP,ZR,won_cy_young,won_mvp,won_gold_glove,won_silver_slugger,all_star
beltrca01_2013,beltrca01,2013,OF,36,3723344.353374233,15000000.0,3.0,1621,240,467,95,10,78,265,19,9,174,302,23,6,2,14,39,10398.0,693.0,24.0,8.0,4.0,0.0,0.0,,0,0,0,0,1
canoro01_2013,canoro01,2013,2B,31,3723344.353374233,24000000.0,10.0,1855,290,574,135,8,88,319,18,5,164,277,37,25,0,15,58,12104.0,855.0,1283.0,22.0,277.0,0.0,0.0,,0,0,1,1,1
almonzo01_2014,almonzo01,2014,OF,25,3980445.9139650874,,1.0,142,11,30,4,0,2,12,4,1,6,33,0,0,0,1,3,950.0,75.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0
annade01_2014,annade01,2014,2B,28,3980445.9139650874,,1.0,22,3,3,1,0,1,3,0,0,2,6,0,0,0,1,0,201.0,5.0,19.0,1.0,1.0,0.0,0.0,,0,0,0,0,0
bakerjo01_2014,bakerjo01,2014,C,33,3980445.9139650874,,,415,26,87,15,0,0,31,2,1,45,111,5,2,4,2,11,3091.0,886.0,62.0,6.0,4.0,12.0,0.0,,0,0,0,0,0
beckhgo01_2014,beckhgo01,2014,2B,28,3980445.9139650874,2000000.0,1.0,1342,161,323,73,1,30,128,13,5,90,226,4,18,12,11,37,9655.0,713.0,1014.0,32.0,261.0,0.0,0.0,,0,0,0,0,0
butlebi03_2014,butlebi03,2014,1B,28,3980445.9139650874,9166333.5,3.0,1745,191,509,91,1,53,255,2,1,174,309,23,15,0,16,69,1586.0,475.0,39.0,5.0,48.0,0.0,0.0,,0,0,0,1,1
cabreme01_2014,cabreme01,2014,OF,30,3980445.9139650874,13500000.0,3.0,1371,204,426,75,15,30,163,21,9,102,177,7,3,5,13,34,8322.0,564.0,23.0,7.0,6.0,0.0,0.0,,0,0,0,0,1
cabreev01_2014,cabreev01,2014,SS,28,3980445.9139650874,2400000.0,1.0,1136,139,289,47,9,9,75,99,24,104,265,2,6,24,5,9,7816.0,415.0,880.0,35.0,140.0,0.0,0.0,,0,0,0,0,1
callaal01_2014,callaal01,2014,3B,31,3980445.9139650874,3000000.0,1.0,1314,144,322,55,0,24,150,4,6,149,156,4,2,6,16,36,8255.0,394.0,598.0,36.0,79.0,0.0,0.0,,0,0,0,0,0
cuddymi01_2014,cuddymi01,2014,1B,35,3980445.9139650874,8500000.0,2.0,1037,159,318,76,6,46,173,21,6,92,208,6,2,0,8,30,6869.0,791.0,49.0,8.0,48.0,0.0,0.0,,0,0,0,1,1
denorch01_2014,denorch01,2014,OF,34,3980445.9139650874,2600000.0,1.0,1151,159,310,52,12,21,104,33,8,94,206,2,3,4,8,28,7351.0,566.0,20.0,8.0,3.0,0.0,0.0,,0,0,0,0,0
descada01_2014,descada01,2014,2B,28,3980445.9139650874,1800000.0,2.0,863,104,202,46,8,9,79,13,9,79,172,8,10,11,5,14,5941.0,365.0,655.0,33.0,140.0,0.0,0.0,,0,0,0,0,0
drewst01_2014,drewst01,2014,SS,31,3980445.9139650874,5000000.0,1.0,1000,113,220,56,10,27,121,8,3,118,275,8,1,0,9,12,7318.0,396.0,722.0,23.0,178.0,0.0,0.0,,0,0,0,0,0
hartco01_2014,hartco01,2014,1B,32,3980445.9139650874,2500000.0,1.0,794,108,199,44,4,36,104,7,0,60,210,6,17,2,4,14,3985.0,841.0,64.0,7.0,68.0,0.0,0.0,,0,0,0,0,0
hundlni01_2014,hundlni01,2014,C,31,3980445.9139650874,3125000.0,2.0,795,67,172,33,1,22,88,2,3,51,217,7,7,4,9,14,5784.0,1591.0,141.0,16.0,19.0,11.0,0.0,,0,0,0,0,0
hunteto01_2014,hunteto01,2014,OF,39,3980445.9139650874,10500000.0,1.0,1689,242,508,94,8,50,259,16,6,87,335,1,22,4,20,44,10389.0,681.0,28.0,12.0,9.0,0.0,0.0,,0,0,0,1,1
lowrije01_2014,lowrije01,2014,SS,30,3980445.9139650874,7750000.0,3.0,1445,182,383,92,5,37,167,3,0,144,235,8,9,5,12,34,9426.0,420.0,930.0,39.0,185.0,0.0,0.0,,0,0,0,0,0
pierzaj01_2014,pierzaj01,2014,C,38,3980445.9139650874,2000000.0,1.0,1320,141,355,54,6,49,184,1,2,53,208,9,22,2,14,35,8392.0,2410.0,170.0,13.0,19.0,19.0,0.0,,0,0,0,1,0
rasmuco01_2014,rasmuco01,2014,OF,28,3980445.9139650874,8000000.0,1.0,1328,177,319,68,7,63,181,8,4,113,408,7,11,2,5,12,8878.0,846.0,11.0,11.0,2.0,0.0,0.0,,0,0,0,0,0
reynoma01_2014,reynoma01,2014,1B,31,3980445.9139650874,2000000.0,1.0,1280,167,273,49,0,66,181,9,5,171,435,6,14,1,9,36,8883.0,2111.0,279.0,28.0,213.0,0.0,0.0,,0,0,0,0,0
rosalad01_2014,rosalad01,2014,2B,31,3980445.9139650874,900000.0,1.0,410,47,93,17,0,11,39,4,2,34,100,2,7,4,2,13,3000.0,379.0,246.0,9.0,70.0,0.0,0.0,,0,0,0,0,0
rossda01_2014,rossda01,2014,C,37,3980445.9139650874,2500000.0,2.0,430,45,95,19,0,20,48,2,1,45,160,1,1,4,3,9,3378.0,1035.0,67.0,10.0,9.0,9.0,0.0,,0,0,0,0,0
smoakju01_2014,smoakju01,2014,1B,28,3980445.9139650874,1000000.0,1.0,1185,130,263,46,0,46,131,1,1,137,296,3,5,0,5,31,8544.0,2717.0,161.0,11.0,280.0,0.0,0.0,,0,0,0,0,0
suzukic01_2014,suzukic01,2014,OF,41,3980445.9139650874,2000000.0,1.0,1508,176,416,56,11,17,112,64,14,69,192,10,4,13,9,21,10099.0,742.0,14.0,5.0,0.0,0.0,0.0,,0,0,0,0,0
youngde03_2014,youngde03,2014,OF,29,3980445.9139650874,2250000.0,1.0,1150,111,313,54,2,36,142,2,2,50,241,1,14,0,10,34,2667.0,182.0,9.0,7.0,3.0,0.0,0.0,,0,0,0,0,0
cabreas01_2014,cabreas01,2014,SS,29,3980445.9139650874,7500000.0,1.0,1616,210,406,101,7,44,193,28,9,136,321,6,21,8,13,43,10550.0,591.0,1109.0,43.0,255.0,0.0,0.0,,0,0,0,0,1
avilaal01_2015,avilaal01,2015,C,28,4301276.094247246,2500000.0,1.0,898,104,194,41,1,26,107,0,4,145,329,1,4,3,5,20,7065.0,2109.0,108.0,12.0,28.0,14.0,0.0,,0,0,0,0,0
avilemi01_2015,avilemi01,2015,2B,34,4301276.094247246,2000000.0,1.0,995,129,243,41,1,19,102,25,11,48,128,0,5,23,14,39,7145.0,333.0,500.0,26.0,86.0,0.0,0.0,,0,0,0,0,0
barneda01_2015,barneda01,2015,2B,30,4301276.094247246,1050000.0,1.0,765,77,168,37,3,12,68,5,2,54,100,7,10,8,8,23,5667.0,342.0,549.0,9.0,104.0,0.0,0.0,,0,0,0,0,0
beckhgo01_2015,beckhgo01,2015,2B,29,4301276.094247246,1250000.0,1.0,1028,123,244,57,1,20,88,8,2,69,180,5,13,5,13,33,7325.0,488.0,737.0,29.0,174.0,0.0,0.0,,0,0,0,0,0
bonifem01_2015,bonifem01,2015,2B,30,4301276.094247246,,1.0,892,106,217,41,7,6,59,55,20,58,215,2,3,13,3,7,5902.0,435.0,355.0,19.0,94.0,0.0,0.0,,0,0,0,0,0
crawfbr01_2015,crawfbr01,2015,SS,28,4301276.094247246,6000000.0,6.0,1497,171,375,77,17,40,196,12,9,140,344,25,18,3,17,32,11098.0,561.0,1243.0,49.0,249.0,0.0,0.0,,0,0,1,1,1
davisra01_2015,davisra01,2015,OF,35,4301276.094247246,5250000.0,1.0,1133,168,304,59,15,22,105,99,25,65,218,0,13,5,8,20,7248.0,611.0,12.0,9.0,2.0,0.0,0.0,,0,0,0,0,0
deazaal01_2015,deazaal01,2015,OF,31,4301276.094247246,,,1409,191,365,68,19,32,138,44,23,120,350,6,17,11,11,21,9629.0,793.0,15.0,13.0,3.0,0.0,0.0,,0,0,0,0,0
desmoia01_2015,desmoia01,2015,SS,30,4301276.094247246,8000000.0,1.0,1776,219,455,91,8,63,233,58,16,134,515,3,14,8,12,42,12410.0,663.0,1279.0,71.0,272.0,0.0,0.0,,0,0,0,1,0
drewst01_2015,drewst01,2015,SS,32,4301276.094247246,3000000.0,1.0,1096,118,233,59,10,37,137,7,3,118,270,7,2,4,9,17,8324.0,483.0,835.0,24.0,205.0,0.0,0.0,,0,0,0,0,0
flowety01_2015,flowety01,2015,C,29,4301276.094247246,2000000.0,2.0,994,87,227,39,1,34,113,0,3,60,357,1,18,3,3,27,7869.0,2383.0,176.0,17.0,20.0,32.0,0.0,,0,0,0,0,0
freesda01_2015,freesda01,2015,3B,32,4301276.094247246,3000000.0,1.0,1348,159,350,78,2,33,171,3,6,116,337,1,27,0,11,47,8771.0,176.0,531.0,27.0,52.0,0.0,0.0,,0,0,0,0,0
gentrcr01_2015,gentrcr01,2015,OF,32,4301276.094247246,1000000.0,1.0,528,83,134,18,7,2,37,45,6,50,105,4,14,5,2,7,4040.0,371.0,17.0,5.0,4.0,0.0,0.0,,0,0,0,0,0
gutiefr01_2015,gutiefr01,2015,OF,32,4301276.094247246,1500000.0,1.0,316,45,86,18,0,25,59,3,1,19,97,1,3,1,1,7,1844.0,145.0,3.0,2.0,1.0,0.0,0.0,,0,0,0,0,0
iannech01_2015,iannech01,2015,C,32,4301276.094247246,4250000.0,1.0,903,109,201,47,0,28,116,3,2,163,274,6,11,0,12,22,7442.0,2098.0,131.0,10.0,14.0,16.0,0.0,,0,0,0,0,0
jacksau01_2015,jacksau01,2015,OF,28,4301276.094247246,5000000.0,1.0,1640,226,434,85,16,25,144,45,20,128,399,0,9,7,13,32,10561.0,980.0,12.0,12.0,5.0,0.0,0.0,,0,0,0,0,0
jasojo01_2015,jasojo01,2015,C,32,4301276.094247246,4000000.0,2.0,699,96,190,47,3,17,83,5,3,94,144,2,10,1,5,15,2416.0,610.0,23.0,4.0,1.0,1.0,0.0,,0,0,0,0,0
johnsch05_2015,johnsch05,2015,1B,31,4301276.094247246,8007500.0,1.0,1339,115,380,72,0,25,144,8,1,62,349,7,5,2,5,48,8542.0,413.0,475.0,24.0,76.0,0.0,0.0,,0,0,0,0,0
johnske05_2015,johnske05,2015,2B,33,4301276.094247246,2000000.0,1.0,941,108,225,37,4,37,126,11,7,87,251,3,5,0,5,15,6014.0,597.0,269.0,26.0,64.0,0.0,0.0,,0,0,0,0,0
kendrho01_2015,kendrho01,2015,2B,32,4301276.094247246,9540378.0,2.0,1559,204,460,76,11,29,183,26,10,98,281,14,12,7,6,48,10258.0,684.0,1022.0,26.0,203.0,0.0,0.0,,0,0,0,0,0
mathije01_2015,mathije01,2015,C,32,4301276.094247246,1500000.0,1.0,500,35,92,18,2,9,53,0,0,43,164,7,1,6,4,9,4004.0,1119.0,82.0,3.0,7.0,8.0,0.0,,0,0,0,0,0
mcgehca01_2015,mcgehca01,2015,3B,33,4301276.094247246,,,853,70,224,41,1,6,96,5,3,88,152,3,1,0,7,49,5544.0,207.0,311.0,14.0,52.0,0.0,0.0,,0,0,0,0,0
napolmi01_2015,napolmi01,2015,1B,34,4301276.094247246,7000000.0,1.0,1320,174,323,78,3,58,197,7,6,208,438,9,14,0,5,38,9017.0,2733.0,230.0,23.0,265.0,0.0,0.0,,0,0,0,0,0
navada01_2015,navada01,2015,1B,32,4301276.094247246,1375000.0,1.0,960,131,264,54,0,17,113,5,4,104,210,3,30,5,11,19,6721.0,608.0,32.0,9.0,19.0,0.0,0.0,,0,0,0,0,0
navardi01_2015,navardi01,2015,C,31,4301276.094247246,4000000.0,1.0,892,88,246,36,0,30,123,3,1,72,141,3,3,0,11,16,5092.0,1449.0,91.0,12.0,13.0,14.0,0.0,,0,0,0,0,0
parrage01_2015,parrage01,2015,OF,28,4301276.094247246,8000000.0,3.0,1677,226,458,101,13,33,139,33,21,108,292,11,13,17,11,30,11041.0,849.0,35.0,14.0,4.0,0.0,0.0,,0,0,1,0,0
pearcst01_2015,pearcst01,2015,1B,32,4301276.094247246,4750000.0,1.0,751,107,194,46,1,40,102,7,1,78,170,4,15,0,2,15,4577.0,801.0,99.0,4.0,59.0,0.0,0.0,,0,0,0,0,0
pennicl01_2015,pennicl01,2015,2B,31,4301276.094247246,1500000.0,2.0,656,70,154,24,4,6,49,11,1,73,139,7,5,10,5,14,4579.0,223.0,497.0,19.0,99.0,0.0,0.0,,0,0,0,0,0
pierzaj01_2015,pierzaj01,2015,C,39,4301276.094247246,3000000.0,1.0,1248,111,344,60,3,31,156,1,4,44,167,6,21,1,13,46,7907.0,2240.0,143.0,9.0,18.0,16.0,0.0,,0,0,0,0,0
reynoma01_2015,reynoma01,2015,1B,32,4301276.094247246,2600000.0,1.0,1205,137,260,44,2,56,160,10,5,142,397,6,12,1,9,27,8275.0,1873.0,279.0,26.0,200.0,0.0,0.0,,0,0,0,0,0
rodrise01_2015,rodrise01,2015,1B,30,4301276.094247246,2500000.0,1.0,656,76,153,35,5,21,81,5,6,32,188,0,17,11,5,15,4399.0,744.0,118.0,7.0,73.0,0.0,0.0,,0,0,0,0,0
ruggiju01_2015,ruggiju01,2015,OF,33,4301276.094247246,1650000.0,1.0,773,98,188,39,3,30,93,22,14,73,225,1,10,2,4,12,5079.0,415.0,4.0,6.0,0.0,0.0,0.0,,0,0,0,0,0
saltaja01_2015,saltaja01,2015,C,30,4301276.094247246,507500.0,1.0,998,137,243,75,0,34,133,4,2,121,351,7,4,1,8,23,6992.0,1989.0,115.0,24.0,12.0,13.0,0.0,,0,0,0,0,0
sotoge01_2015,sotoge01,2015,C,32,4301276.094247246,2800000.0,1.0,430,48,101,23,0,19,54,1,3,47,142,0,1,3,0,10,3373.0,987.0,67.0,10.0,7.0,6.0,0.0,,0,0,0,0,0
spande01_2015,spande01,2015,OF,31,4301276.094247246,5000000.0,3.0,1466,207,428,84,19,14,106,62,13,117,168,1,5,11,6,22,9379.0,905.0,15.0,5.0,7.0,0.0,0.0,,0,0,0,0,0
tholejo01_2015,tholejo01,2015,C,29,4301276.094247246,800000.0,1.0,302,27,64,9,1,1,17,0,3,29,59,0,1,5,0,9,2341.0,644.0,27.0,5.0,5.0,22.0,0.0,,0,0,0,0,0
uribeju01_2015,uribeju01,2015,3B,36,4301276.094247246,4000000.0,1.0,1134,123,319,62,2,35,147,7,1,79,238,8,5,3,6,39,7733.0,182.0,629.0,21.0,70.0,0.0,0.0,,0,0,0,0,0
utleych01_2015,utleych01,2015,2B,37,4301276.094247246,7000000.0,1.0,1438,184,373,82,14,37,186,22,4,130,228,20,28,0,22,27,9601.0,727.0,982.0,36.0,207.0,0.0,0.0,,0,0,0,0,1
venabwi01_2015,venabwi01,2015,OF,33,4301276.094247246,,,1236,151,305,48,13,36,119,49,13,99,319,9,8,7,3,20,8465.0,696.0,10.0,4.0,1.0,0.0,0.0,,0,0,0,0,0
alvarpe01_2015,alvarpe01,2015,1B,28,4301276.094247246,5731704.0,1.0,1393,176,328,53,3,81,233,12,3,141,430,22,8,0,8,34,9285.0,1138.0,661.0,75.0,154.0,0.0,0.0,,0,0,0,1,1
murphda08_2015,murphda08,2015,1B,30,4301276.094247246,8000000.0,3.0,1753,227,500,113,8,36,208,38,10,102,219,15,6,0,16,43,11209.0,799.0,1020.0,46.0,230.0,0.0,0.0,,0,0,0,0,1
zobribe01_2015,zobribe01,2015,2B,34,4301276.094247246,10500000.0,4.0,1649,236,452,106,9,35,179,24,12,209,231,11,9,3,17,34,10772.0,694.0,807.0,20.0,176.0,0.0,0.0,,0,0,0,0,1
cespeyo01_2015,cespeyo01,2015,OF,30,4301276.094247246,27328046.0,3.0,1762,264,467,99,16,83,285,21,14,105,406,13,13,0,15,35,10184.0,777.0,39.0,17.0,2.0,0.0,0.0,,0,0,1,0,1
davisch02_2015,davisch02,2015,1B,29,4301276.094247246,21268890.0,7.0,1607,268,405,89,1,126,327,8,5,216,580,27,27,1,17,12,11010.0,3178.0,204.0,17.0,330.0,0.0,0.0,,0,0,0,1,1
uptonju01_2015,uptonju01,2015,OF,28,4301276.094247246,22125000.0,6.0,1666,256,436,87,7,82,253,35,10,203,491,10,15,1,17,32,11517.0,769.0,16.0,15.0,0.0,0.0,0.0,,0,0,0,1,1
heywaja01_2015,heywaja01,2015,OF,26,4301276.094247246,19555288.0,8.0,1502,220,412,81,8,38,156,45,11,171,261,8,16,1,6,22,10341.0,866.0,23.0,4.0,5.0,0.0,0.0,,0,0,1,0,0
